更新日期及時間（以本地時間表示）,完結日期及時間（以本地時間表示）,緯度（度）,經度（度）,臨近預測半小時累計雨量（毫米）
202608021500,202608021700,21.473,114.318,0.20
202608021500,202608021700,21.473,114.338,0.15
202608021500,202608021700,21.473,114.357,0.04
202608021500,202608021700,21.473,114.377,0.00
202608021500,202608021700,21.473,114.396,0.00
202608021500,202608021700,21.473,114.416,0.00
202608021500,202608021700,21.473,114.435,0.00
202608021500,202608021700,21.473,114.454,0.00
202608021500,202608021700,21.473,114.474,0.00
202608021500,202608021700,21.473,114.493,0.07
202608021500,202608021700,21.473,114.513,0.54
202608021500,202608021700,21.473,114.532,6.00
202608021500,202608021700,21.473,114.552,10.80
202608021500,202608021700,21.473,114.571,6.68
202608021500,202608021700,21.473,114.591,4.08
202608021500,202608021700,21.473,114.610,4.15
202608021500,202608021700,21.473,114.630,4.17
202608021500,202608021700,21.473,114.649,2.07
202608021500,202608021700,21.473,114.669,0.66
202608021500,202608021700,21.473,114.688,0.04
202608021500,202608021700,21.473,114.707,0.09
202608021500,202608021700,21.473,114.727,0.30
202608021500,202608021700,21.473,114.746,0.42
202608021500,202608021700,21.473,114.766,0.87
202608021500,202608021700,21.473,114.785,1.56
202608021500,202608021700,21.473,114.805,1.70
202608021500,202608021700,21.473,114.824,0.94
202608021500,202608021700,21.473,114.844,0.44
202608021500,202608021700,21.473,114.863,0.13
202608021500,202608021700,21.473,114.883,0.03
202608021500,202608021700,21.473,114.902,0.01
202608021500,202608021700,21.473,114.921,0.00
202608021500,202608021700,21.473,114.941,0.00
202608021500,202608021700,21.473,114.960,0.00
202608021500,202608021700,21.473,114.980,0.00
202608021500,202608021700,21.473,114.999,0.00
202608021500,202608021700,21.473,115.019,0.00
202608021500,202608021700,21.473,115.038,0.00
202608021500,202608021700,21.473,115.058,0.00
202608021500,202608021700,21.473,115.077,0.00
202608021500,202608021700,21.473,115.097,0.00
202608021500,202608021700,21.473,115.116,0.00
202608021500,202608021700,21.473,115.135,0.01
202608021500,202608021700,21.473,115.155,0.10
202608021500,202608021700,21.473,115.174,0.20
202608021500,202608021700,21.473,115.194,0.28
202608021500,202608021700,21.473,115.213,0.21
202608021500,202608021700,21.473,115.233,0.08
202608021500,202608021700,21.473,115.252,0.03
202608021500,202608021700,21.473,115.272,0.00
202608021500,202608021700,21.473,115.291,0.00
202608021500,202608021700,21.455,112.956,0.00
202608021500,202608021700,21.455,112.976,0.00
202608021500,202608021700,21.455,112.995,0.00
202608021500,202608021700,21.455,113.015,0.00
202608021500,202608021700,21.455,113.034,0.00
202608021500,202608021700,21.455,113.054,0.00
202608021500,202608021700,21.455,113.073,0.00
202608021500,202608021700,21.455,113.093,0.00
202608021500,202608021700,21.455,113.112,0.00
202608021500,202608021700,21.455,113.131,0.00
202608021500,202608021700,21.455,113.151,0.00
202608021500,202608021700,21.455,113.170,0.00
202608021500,202608021700,21.455,113.190,0.00
202608021500,202608021700,21.455,113.209,0.00
202608021500,202608021700,21.455,113.229,0.00
202608021500,202608021700,21.455,113.248,0.00
202608021500,202608021700,21.455,113.268,0.00
202608021500,202608021700,21.455,113.287,0.00
202608021500,202608021700,21.455,113.307,0.00
202608021500,202608021700,21.455,113.326,0.00
202608021500,202608021700,21.455,113.345,0.00
202608021500,202608021700,21.455,113.365,0.00
202608021500,202608021700,21.455,113.384,0.00
202608021500,202608021700,21.455,113.404,0.00
202608021500,202608021700,21.455,113.423,0.00
202608021500,202608021700,21.455,113.443,0.00
202608021500,202608021700,21.455,113.462,0.00
202608021500,202608021700,21.455,113.482,0.00
202608021500,202608021700,21.455,113.501,0.00
202608021500,202608021700,21.455,113.521,0.00
202608021500,202608021700,21.455,113.540,0.00
202608021500,202608021700,21.455,113.560,0.00
202608021500,202608021700,21.455,113.579,0.00
202608021500,202608021700,21.455,113.598,0.00
202608021500,202608021700,21.455,113.618,0.00
202608021500,202608021700,21.455,113.637,0.00
202608021500,202608021700,21.455,113.657,0.00
202608021500,202608021700,21.455,113.676,0.00
202608021500,202608021700,21.455,113.696,0.00
202608021500,202608021700,21.455,113.715,0.00
202608021500,202608021700,21.455,113.735,0.00
202608021500,202608021700,21.455,113.754,0.00
202608021500,202608021700,21.455,113.774,0.00
202608021500,202608021700,21.455,113.793,0.00
202608021500,202608021700,21.455,113.812,0.00
202608021500,202608021700,21.455,113.832,0.00
202608021500,202608021700,21.455,113.851,0.00
202608021500,202608021700,21.455,113.871,0.00
202608021500,202608021700,21.455,113.890,0.00
202608021500,202608021700,21.455,113.910,0.00
202608021500,202608021700,21.455,113.929,0.00
202608021500,202608021700,21.455,113.949,0.00
202608021500,202608021700,21.455,113.968,0.00
202608021500,202608021700,21.455,113.988,0.00
202608021500,202608021700,21.455,114.007,0.00
202608021500,202608021700,21.455,114.026,0.00
202608021500,202608021700,21.455,114.046,0.00
202608021500,202608021700,21.455,114.065,0.00
202608021500,202608021700,21.455,114.085,0.00
202608021500,202608021700,21.455,114.104,0.00
202608021500,202608021700,21.455,114.124,0.00
202608021500,202608021700,21.455,114.143,0.00
202608021500,202608021700,21.455,114.163,0.00
202608021500,202608021700,21.455,114.182,0.00
202608021500,202608021700,21.455,114.202,0.00
202608021500,202608021700,21.455,114.221,0.00
202608021500,202608021700,21.455,114.240,0.00
202608021500,202608021700,21.455,114.260,0.01
202608021500,202608021700,21.455,114.279,0.04
202608021500,202608021700,21.455,114.299,0.08
202608021500,202608021700,21.455,114.318,0.09
202608021500,202608021700,21.455,114.338,0.05
202608021500,202608021700,21.455,114.357,0.01
202608021500,202608021700,21.455,114.377,0.00
202608021500,202608021700,21.455,114.396,0.00
202608021500,202608021700,21.455,114.416,0.00
202608021500,202608021700,21.455,114.435,0.00
202608021500,202608021700,21.455,114.454,0.00
202608021500,202608021700,21.455,114.474,0.00
202608021500,202608021700,21.455,114.493,0.02
202608021500,202608021700,21.455,114.513,0.39
202608021500,202608021700,21.455,114.532,4.46
202608021500,202608021700,21.455,114.552,7.88
202608021500,202608021700,21.455,114.571,5.20
202608021500,202608021700,21.455,114.591,3.34
202608021500,202608021700,21.455,114.610,2.82
202608021500,202608021700,21.455,114.630,3.24
202608021500,202608021700,21.455,114.649,2.42
202608021500,202608021700,21.455,114.669,1.09
202608021500,202608021700,21.455,114.688,0.11
202608021500,202608021700,21.455,114.707,0.04
202608021500,202608021700,21.455,114.727,0.17
202608021500,202608021700,21.455,114.746,0.44
202608021500,202608021700,21.455,114.766,1.23
202608021500,202608021700,21.455,114.785,2.32
202608021500,202608021700,21.455,114.805,2.23
202608021500,202608021700,21.455,114.824,1.15
202608021500,202608021700,21.455,114.844,0.53
202608021500,202608021700,21.455,114.863,0.22
202608021500,202608021700,21.455,114.883,0.09
202608021500,202608021700,21.455,114.902,0.03
202608021500,202608021700,21.455,114.921,0.01
202608021500,202608021700,21.455,114.941,0.00
202608021500,202608021700,21.455,114.960,0.00
202608021500,202608021700,21.455,114.980,0.00
202608021500,202608021700,21.455,114.999,0.00
202608021500,202608021700,21.455,115.019,0.00
202608021500,202608021700,21.455,115.038,0.00
202608021500,202608021700,21.455,115.058,0.00
202608021500,202608021700,21.455,115.077,0.00
202608021500,202608021700,21.455,115.097,0.00
202608021500,202608021700,21.455,115.116,0.01
202608021500,202608021700,21.455,115.135,0.07
202608021500,202608021700,21.455,115.155,0.26
202608021500,202608021700,21.455,115.174,0.41
202608021500,202608021700,21.455,115.194,0.46
202608021500,202608021700,21.455,115.213,0.28
202608021500,202608021700,21.455,115.233,0.08
202608021500,202608021700,21.455,115.252,0.01
202608021500,202608021700,21.455,115.272,0.00
202608021500,202608021700,21.455,115.291,0.00
202608021500,202608021700,21.437,112.956,0.00
202608021500,202608021700,21.437,112.976,0.00
202608021500,202608021700,21.437,112.995,0.00
202608021500,202608021700,21.437,113.015,0.00
202608021500,202608021700,21.437,113.034,0.00
202608021500,202608021700,21.437,113.054,0.00
202608021500,202608021700,21.437,113.073,0.00
202608021500,202608021700,21.437,113.093,0.00
202608021500,202608021700,21.437,113.112,0.00
202608021500,202608021700,21.437,113.131,0.00
202608021500,202608021700,21.437,113.151,0.00
202608021500,202608021700,21.437,113.170,0.00
202608021500,202608021700,21.437,113.190,0.00
202608021500,202608021700,21.437,113.209,0.00
202608021500,202608021700,21.437,113.229,0.00
202608021500,202608021700,21.437,113.248,0.00
202608021500,202608021700,21.437,113.268,0.00
202608021500,202608021700,21.437,113.287,0.00
202608021500,202608021700,21.437,113.307,0.00
202608021500,202608021700,21.437,113.326,0.00
202608021500,202608021700,21.437,113.345,0.00
202608021500,202608021700,21.437,113.365,0.00
202608021500,202608021700,21.437,113.384,0.00
202608021500,202608021700,21.437,113.404,0.00
202608021500,202608021700,21.437,113.423,0.00
202608021500,202608021700,21.437,113.443,0.00
202608021500,202608021700,21.437,113.462,0.00
202608021500,202608021700,21.437,113.482,0.00
202608021500,202608021700,21.437,113.501,0.00
202608021500,202608021700,21.437,113.521,0.00
202608021500,202608021700,21.437,113.540,0.00
202608021500,202608021700,21.437,113.560,0.00
202608021500,202608021700,21.437,113.579,0.00
202608021500,202608021700,21.437,113.598,0.00
202608021500,202608021700,21.437,113.618,0.00
202608021500,202608021700,21.437,113.637,0.00
202608021500,202608021700,21.437,113.657,0.00
202608021500,202608021700,21.437,113.676,0.00
202608021500,202608021700,21.437,113.696,0.00
202608021500,202608021700,21.437,113.715,0.00
202608021500,202608021700,21.437,113.735,0.00
202608021500,202608021700,21.437,113.754,0.00
202608021500,202608021700,21.437,113.774,0.00
202608021500,202608021700,21.437,113.793,0.00
202608021500,202608021700,21.437,113.812,0.00
202608021500,202608021700,21.437,113.832,0.00
202608021500,202608021700,21.437,113.851,0.00
202608021500,202608021700,21.437,113.871,0.00
202608021500,202608021700,21.437,113.890,0.00
202608021500,202608021700,21.437,113.910,0.00
202608021500,202608021700,21.437,113.929,0.00
202608021500,202608021700,21.437,113.949,0.00
202608021500,202608021700,21.437,113.968,0.00
202608021500,202608021700,21.437,113.988,0.00
202608021500,202608021700,21.437,114.007,0.00
202608021500,202608021700,21.437,114.026,0.00
202608021500,202608021700,21.437,114.046,0.00
202608021500,202608021700,21.437,114.065,0.00
202608021500,202608021700,21.437,114.085,0.00
202608021500,202608021700,21.437,114.104,0.00
202608021500,202608021700,21.437,114.124,0.00
202608021500,202608021700,21.437,114.143,0.00
202608021500,202608021700,21.437,114.163,0.00
202608021500,202608021700,21.437,114.182,0.00
202608021500,202608021700,21.437,114.202,0.00
202608021500,202608021700,21.437,114.221,0.00
202608021500,202608021700,21.437,114.240,0.00
202608021500,202608021700,21.437,114.260,0.01
202608021500,202608021700,21.437,114.279,0.01
202608021500,202608021700,21.437,114.299,0.02
202608021500,202608021700,21.437,114.318,0.02
202608021500,202608021700,21.437,114.338,0.01
202608021500,202608021700,21.437,114.357,0.00
202608021500,202608021700,21.437,114.377,0.00
202608021500,202608021700,21.437,114.396,0.00
202608021500,202608021700,21.437,114.416,0.00
202608021500,202608021700,21.437,114.435,0.00
202608021500,202608021700,21.437,114.454,0.00
202608021500,202608021700,21.437,114.474,0.00
202608021500,202608021700,21.437,114.493,0.02
202608021500,202608021700,21.437,114.513,0.24
202608021500,202608021700,21.437,114.532,2.29
202608021500,202608021700,21.437,114.552,4.34
202608021500,202608021700,21.437,114.571,3.55
202608021500,202608021700,21.437,114.591,2.71
202608021500,202608021700,21.437,114.610,2.03
202608021500,202608021700,21.437,114.630,2.51
202608021500,202608021700,21.437,114.649,2.71
202608021500,202608021700,21.437,114.669,1.59
202608021500,202608021700,21.437,114.688,0.26
202608021500,202608021700,21.437,114.707,0.02
202608021500,202608021700,21.437,114.727,0.08
202608021500,202608021700,21.437,114.746,0.42
202608021500,202608021700,21.437,114.766,1.37
202608021500,202608021700,21.437,114.785,2.17
202608021500,202608021700,21.437,114.805,1.68
202608021500,202608021700,21.437,114.824,0.87
202608021500,202608021700,21.437,114.844,0.49
202608021500,202608021700,21.437,114.863,0.31
202608021500,202608021700,21.437,114.883,0.16
202608021500,202608021700,21.437,114.902,0.08
202608021500,202608021700,21.437,114.921,0.04
202608021500,202608021700,21.437,114.941,0.01
202608021500,202608021700,21.437,114.960,0.00
202608021500,202608021700,21.437,114.980,0.00
202608021500,202608021700,21.437,114.999,0.00
202608021500,202608021700,21.437,115.019,0.00
202608021500,202608021700,21.437,115.038,0.00
202608021500,202608021700,21.437,115.058,0.00
202608021500,202608021700,21.437,115.077,0.00
202608021500,202608021700,21.437,115.097,0.00
202608021500,202608021700,21.437,115.116,0.03
202608021500,202608021700,21.437,115.135,0.15
202608021500,202608021700,21.437,115.155,0.36
202608021500,202608021700,21.437,115.174,0.48
202608021500,202608021700,21.437,115.194,0.43
202608021500,202608021700,21.437,115.213,0.21
202608021500,202608021700,21.437,115.233,0.04
202608021500,202608021700,21.437,115.252,0.00
202608021500,202608021700,21.437,115.272,0.00
202608021500,202608021700,21.437,115.291,0.00
202608021500,202608021700,21.419,112.956,0.00
202608021500,202608021700,21.419,112.976,0.00
202608021500,202608021700,21.419,112.995,0.00
202608021500,202608021700,21.419,113.015,0.00
202608021500,202608021700,21.419,113.034,0.00
202608021500,202608021700,21.419,113.054,0.00
202608021500,202608021700,21.419,113.073,0.00
202608021500,202608021700,21.419,113.093,0.00
202608021500,202608021700,21.419,113.112,0.00
202608021500,202608021700,21.419,113.131,0.00
202608021500,202608021700,21.419,113.151,0.00
202608021500,202608021700,21.419,113.170,0.00
202608021500,202608021700,21.419,113.190,0.00
202608021500,202608021700,21.419,113.209,0.00
202608021500,202608021700,21.419,113.229,0.00
202608021500,202608021700,21.419,113.248,0.00
202608021500,202608021700,21.419,113.268,0.00
202608021500,202608021700,21.419,113.287,0.00
202608021500,202608021700,21.419,113.307,0.00
202608021500,202608021700,21.419,113.326,0.00
202608021500,202608021700,21.419,113.345,0.00
202608021500,202608021700,21.419,113.365,0.00
202608021500,202608021700,21.419,113.384,0.00
202608021500,202608021700,21.419,113.404,0.00
202608021500,202608021700,21.419,113.423,0.00
202608021500,202608021700,21.419,113.443,0.00
202608021500,202608021700,21.419,113.462,0.00
202608021500,202608021700,21.419,113.482,0.00
202608021500,202608021700,21.419,113.501,0.00
202608021500,202608021700,21.419,113.521,0.00
202608021500,202608021700,21.419,113.540,0.00
202608021500,202608021700,21.419,113.560,0.00
202608021500,202608021700,21.419,113.579,0.00
202608021500,202608021700,21.419,113.598,0.00
202608021500,202608021700,21.419,113.618,0.00
202608021500,202608021700,21.419,113.637,0.00
202608021500,202608021700,21.419,113.657,0.00
202608021500,202608021700,21.419,113.676,0.00
202608021500,202608021700,21.419,113.696,0.00
202608021500,202608021700,21.419,113.715,0.00
202608021500,202608021700,21.419,113.735,0.00
202608021500,202608021700,21.419,113.754,0.00
202608021500,202608021700,21.419,113.774,0.00
202608021500,202608021700,21.419,113.793,0.00
202608021500,202608021700,21.419,113.812,0.00
202608021500,202608021700,21.419,113.832,0.00
202608021500,202608021700,21.419,113.851,0.00
202608021500,202608021700,21.419,113.871,0.00
202608021500,202608021700,21.419,113.890,0.00
202608021500,202608021700,21.419,113.910,0.00
202608021500,202608021700,21.419,113.929,0.00
202608021500,202608021700,21.419,113.949,0.00
202608021500,202608021700,21.419,113.968,0.00
